Connected! - 2021-11-12 14:00:36
Connected! - 2021-11-12 14:00:45
Disconnected! - 2021-11-12 14:00:50

Disconnected! - 2021-11-12 14:00:56

Connected! - 2021-11-12 14:22:33
Connected! - 2021-11-12 14:22:36
Send Data! - 2021-11-12 14:22:39
Send Data! - 2021-11-12 14:22:53
Send Data! - 2021-11-12 14:22:54
Send Data! - 2021-11-12 14:22:54
Send Data! - 2021-11-12 14:22:54
Send Data! - 2021-11-12 14:22:54
Send Data! - 2021-11-12 14:22:54
Disconnected! - 2021-11-12 14:22:56

Disconnected! - 2021-11-12 14:22:59

Connected! - 2021-11-12 14:58:31
Connected! - 2021-11-12 14:58:34
Send Data! - 2021-11-12 14:58:35
Send Data! - 2021-11-12 14:58:38
Disconnected! - 2021-11-12 14:58:44

Disconnected! - 2021-11-12 14:58:45

